,Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,Length,Freq_HAL,Log_Freq_HAL,Ortho_N,Phono_N,Age_Of_Acquisition,NPhon,IPA,phonemes,isFront,isRound,lowerLipTuck,protrusion,labialClosure,mouthNarrowing,lipRounding,infoCount_total,infoPercent_total,infoCount_phoneme,infoPercent_phoneme,infoCount_viseme,infoPercent_viseme
1061,keyring,1.1270833333333334,0.25,2.9166666666666665,0.5833333333333334,2.25,,,,,,,,kiɹɪŋ,"['k', 'i', 'ɹ', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1062,kicking,1.616111111111111,0.0666666666666666,1.4666666666666666,0.2933333333333333,4.066666666666666,7.0,4347.0,8.377,6.0,14.0,4.06,5.0,kɪkɪŋ,"['k', 'ɪ', 'k', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1062,kicking,1.616111111111111,0.0666666666666666,1.4666666666666666,0.2933333333333333,4.066666666666666,7.0,4347.0,8.377,6.0,14.0,4.06,5.0,kɪkɪŋ,"['k', 'ɪ', 'k', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1063,kid,1.4182291666666669,0.0,1.2,0.3999999999999999,3.6,3.0,20833.0,9.944,14.0,29.0,4.28,3.0,kɪd,"['k', 'ɪ', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1064,kill,1.668988095238095,0.0,0.9,0.3,4.1,4.0,70815.0,11.168,14.0,45.0,6.35,3.0,kɪl,"['k', 'ɪ', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1065,kind,1.26,0.0,2.6,0.52,2.8,4.0,131849.0,11.789,9.0,18.0,4.89,4.0,kajnd,"['k', 'a', 'j', 'n', 'd']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
1066,kindly,1.3704241071428571,0.0,3.1,0.4428571428571428,5.2,6.0,5433.0,8.6,2.0,0.0,#,6.0,kajndli,"['k', 'a', 'j', 'n', 'd', 'l', 'i']",False,False,False,False,False,False,True,1,0.14285714285714285,0,0.0,1,0.14285714285714285
1067,king,2.0910087719298245,0.0,0.2105263157894736,0.0701754385964912,3.1578947368421053,4.0,52583.0,10.87,13.0,24.0,5.42,3.0,kɪŋ,"['k', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1068,kitchen,1.5653417397660818,0.0952380952380952,2.9047619047619047,0.4149659863945578,5.571428571428571,7.0,9720.0,9.182,1.0,1.0,3.68,5.0,kɪt͡ʃən,"['k', 'ɪ', 't͡ʃ', 'ə', 'n']",False,False,False,True,False,False,False,1,0.2,0,0.0,1,0.2
1069,kite,1.1082164115646258,0.0,1.9642857142857144,0.4910714285714285,2.9285714285714284,4.0,2346.0,7.76,8.0,34.0,4.58,3.0,kajt,"['k', 'a', 'j', 't']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1069,kite,1.1082164115646258,0.0,1.9642857142857144,0.4910714285714285,2.9285714285714284,4.0,2346.0,7.76,8.0,34.0,4.58,3.0,kajt,"['k', 'a', 'j', 't']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1070,kiwi,1.1379464285714287,0.2,2.1,0.525,3.55,4.0,1394.0,7.24,0.0,0.0,7.56,4.0,kiwi,"['k', 'i', 'w', 'i']",False,True,False,True,False,True,True,1,0.25,1,0.25,1,0.25
1071,kiwifruit,1.192621527777778,0.2,4.2,0.525,5.3,,,,,,,,kɪwifɹut,"['k', 'ɪ', 'w', 'i', 'f', 'ɹ', 'u', 't']",True,True,True,True,False,True,True,3,0.375,3,0.375,2,0.25
1072,kneading,1.3050000000000002,0.0,1.7,0.3399999999999999,3.8,8.0,405.0,6.004,0.0,21.0,#,5.0,nidɪŋ,"['n', 'i', 'd', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1073,knee,1.5209857723577236,0.048780487804878,0.8292682926829268,0.4146341463414634,2.707317073170732,4.0,7176.0,8.878,2.0,52.0,4.42,2.0,ni,"['n', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1073,knee,1.5209857723577236,0.048780487804878,0.8292682926829268,0.4146341463414634,2.707317073170732,4.0,7176.0,8.878,2.0,52.0,4.42,2.0,ni,"['n', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1074,knife,0.72765625,0.225,2.525,0.63125,1.75,5.0,7120.0,8.871,1.0,12.0,4.15,3.0,najf,"['n', 'a', 'j', 'f']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
1074,knife,0.72765625,0.225,2.525,0.63125,1.75,5.0,7120.0,8.871,1.0,12.0,4.15,3.0,najf,"['n', 'a', 'j', 'f']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
1075,knight,1.5818617724867725,0.0,1.2222222222222223,0.3055555555555556,4.5,6.0,18286.0,9.814,0.0,41.0,6.264,3.0,najt,"['n', 'a', 'j', 't']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1076,knob,1.3654985119047618,0.0,1.15,0.3833333333333333,3.65,4.0,2049.0,7.625,5.0,28.0,4.68,3.0,nɑb,"['n', 'ɑ', 'b']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1077,knock,0.7999999999999999,0.3,1.5,0.5,1.6,5.0,6912.0,8.841,1.0,41.0,4.63,3.0,nɑk,"['n', 'ɑ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1078,knot,1.7735416666666666,0.0,1.0,0.3333333333333333,4.6,4.0,2001.0,7.601,6.0,42.0,6.05,3.0,nɑt,"['n', 'ɑ', 't']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1079,know,0.2828124999999999,0.2,2.7,0.9,0.4,4.0,800100.0,13.592,6.0,57.0,4.5,2.0,now,"['n', 'o', 'w']",False,True,False,True,False,True,True,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
1080,knowledge,0.8997470238095238,0.35,4.65,0.6642857142857143,2.8,9.0,83911.0,11.338,0.0,2.0,7.68,5.0,nɑləd͡ʒ,"['n', 'ɑ', 'l', 'ə', 'd͡ʒ']",False,False,False,True,False,False,False,1,0.2,0,0.0,1,0.2
1080,knowledge,0.8997470238095238,0.35,4.65,0.6642857142857143,2.8,9.0,83911.0,11.338,0.0,2.0,7.68,5.0,nɑləd͡ʒ,"['n', 'ɑ', 'l', 'ə', 'd͡ʒ']",False,False,False,True,False,False,False,1,0.2,0,0.0,1,0.2
1081,label,0.54375,0.6,4.6,0.7666666666666666,1.9,5.0,22957.0,10.041,4.0,11.0,6.1,4.0,lejbəl,"['l', 'e', 'j', 'b', 'ə', 'l']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
1082,lad,0.8139583333333335,0.0,1.4,0.4666666666666666,3.0,3.0,2329.0,7.753,24.0,44.0,7.35,3.0,læd,"['l', 'æ', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1083,ladder,0.3415625,0.45,4.05,0.8099999999999999,1.5,6.0,2970.0,7.996,5.0,30.0,4.399,4.0,lædɹ̩,"['l', 'æ', 'd', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1084,ladle,1.1333912037037035,0.0555555555555555,2.7777777777777777,0.462962962962963,4.444444444444445,5.0,159.0,5.069,0.0,7.0,9.83,4.0,lejdəl,"['l', 'e', 'j', 'd', 'ə', 'l']",False,False,False,False,False,False,True,1,0.16666666666666666,0,0.0,1,0.16666666666666666
1085,lady,0.7646428571428572,0.1,2.1,0.42,3.1,4.0,25980.0,10.165,5.0,14.0,3.68,4.0,lejdi,"['l', 'e', 'j', 'd', 'i']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
1086,ladybug,1.5382401315789471,0.0,1.894736842105263,0.2368421052631578,7.2105263157894735,7.0,140.0,4.942,0.0,0.0,4.84,7.0,lejdibʌɡ,"['l', 'e', 'j', 'd', 'i', 'b', 'ʌ', 'ɡ']",True,False,False,False,True,False,True,2,0.25,1,0.125,2,0.25
1087,lake,0.9419507575757576,0.1818181818181818,2.4545454545454546,0.6136363636363636,2.5454545454545454,4.0,21614.0,9.981,22.0,40.0,4.61,3.0,lejk,"['l', 'e', 'j', 'k']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1088,lamb,1.166592261904762,0.0,1.947368421052632,0.6491228070175438,3.263157894736842,4.0,3444.0,8.144,7.0,37.0,4.15,3.0,læm,"['l', 'æ', 'm']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1089,lament,0.3946180555555555,0.3,4.9,0.8166666666666667,2.7,6.0,699.0,6.55,2.0,1.0,11.81,6.0,ləmɛnt,"['l', 'ə', 'm', 'ɛ', 'n', 't']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
1090,lamp,0.713768424036281,0.4285714285714285,2.9047619047619047,0.7261904761904762,2.619047619047619,4.0,6657.0,8.803,12.0,13.0,4,4.0,læmp,"['l', 'æ', 'm', 'p']",True,False,False,False,True,False,False,2,0.5,2,0.5,2,0.5
1091,lampshade,0.5116792929292929,0.4545454545454545,6.090909090909091,0.7613636363636364,2.8181818181818183,9.0,80.0,4.382,0.0,0.0,5.63,7.0,læmpʃejd,"['l', 'æ', 'm', 'p', 'ʃ', 'e', 'j', 'd']",True,False,False,True,True,False,True,4,0.5,2,0.25,4,0.5
1092,land,0.6157986111111111,0.2,2.7,0.675,2.2,4.0,75075.0,11.226,15.0,21.0,5.22,4.0,lænd,"['l', 'æ', 'n', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1093,lane,0.914375,0.0,2.8,0.7,1.4,4.0,14139.0,9.557,24.0,58.0,7,3.0,lejn,"['l', 'e', 'j', 'n']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1094,lasoe,1.5547916666666668,0.0,0.6,0.12,4.8,,,,,,,,lɑzow,"['l', 'ɑ', 'z', 'o', 'w']",False,True,False,True,False,True,True,2,0.4,2,0.4,1,0.2
1095,last,0.7022916666666668,0.2,2.7,0.675,2.2,4.0,291284.0,12.582,16.0,28.0,4.346,4.0,læst,"['l', 'æ', 's', 't']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1096,latch,0.6966435185185185,0.2222222222222222,2.7777777777777777,0.5555555555555556,2.6666666666666665,5.0,1279.0,7.154,10.0,28.0,8,3.0,læt͡ʃ,"['l', 'æ', 't͡ʃ']",False,False,False,True,False,False,False,1,0.3333333333333333,0,0.0,1,0.3333333333333333
1097,late,0.7080208333333333,0.2,2.5,0.625,2.2,4.0,55030.0,10.916,24.0,42.0,5.28,3.0,lejt,"['l', 'e', 'j', 't']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1098,later,0.5696428571428571,0.2,3.9,0.65,2.3,5.0,108034.0,11.59,12.0,30.0,4.751,4.0,lejtɹ̩,"['l', 'e', 'j', 't', 'ɹ̩']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
1099,lathery,0.955681818181818,0.0,2.636363636363636,0.4393939393939394,3.636363636363636,7.0,1.0,0.0,1.0,3.0,#,5.0,læðɹ̩i,"['l', 'æ', 'ð', 'ɹ̩', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1100,laugh,0.2083333333333333,0.5,2.0,0.6666666666666666,1.0,5.0,13449.0,9.507,2.0,26.0,3.79,3.0,læf,"['l', 'æ', 'f']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1101,laughter,0.6361742424242425,0.5454545454545454,3.909090909090909,0.6515151515151515,2.272727272727273,8.0,5098.0,8.537,1.0,2.0,5.39,5.0,læftɹ̩,"['l', 'æ', 'f', 't', 'ɹ̩']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
1102,lay,0.753125,0.3,2.0,0.6666666666666666,1.2,3.0,15006.0,9.616,27.0,53.0,5.838,2.0,lej,"['l', 'e', 'j']",False,False,False,False,False,False,True,1,0.3333333333333333,0,0.0,1,0.3333333333333333
1103,leaf,0.5526433270676692,0.2631578947368421,2.1578947368421053,0.7192982456140351,2.1578947368421053,4.0,7051.0,8.861,9.0,29.0,4.6,3.0,lif,"['l', 'i', 'f']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1104,learn,1.5694791666666663,0.1,1.8,0.45,2.9,5.0,71507.0,11.178,3.0,28.0,4.44,3.0,lɹ̩n,"['l', 'ɹ̩', 'n']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1105,least,0.891875,0.0,2.3,0.575,2.2,5.0,201524.0,12.214,7.0,19.0,3.95,4.0,list,"['l', 'i', 's', 't']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1106,leather,0.400219298245614,0.4736842105263157,3.8947368421052633,0.7789473684210527,1.368421052631579,7.0,11445.0,9.345,3.0,17.0,7.25,4.0,lɛðɹ̩,"['l', 'ɛ', 'ð', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1106,leather,0.400219298245614,0.4736842105263157,3.8947368421052633,0.7789473684210527,1.368421052631579,7.0,11445.0,9.345,3.0,17.0,7.25,4.0,lɛðɹ̩,"['l', 'ɛ', 'ð', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1107,leave,0.0807291666666666,0.7,2.7,0.9,0.5,5.0,76506.0,11.245,4.0,33.0,5.58,3.0,liv,"['l', 'i', 'v']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1108,lechery,1.3104099025974028,0.0,3.1818181818181817,0.3977272727272727,6.727272727272728,7.0,28.0,3.332,1.0,2.0,15.12,5.0,lɛt͡ʃɹ̩i,"['l', 'ɛ', 't͡ʃ', 'ɹ̩', 'i']",False,False,False,True,False,False,False,1,0.2,0,0.0,1,0.2
1109,leek,1.8842105263157891,0.0,0.8947368421052632,0.2982456140350877,2.789473684210526,4.0,201.0,5.303,9.0,50.0,11,3.0,lik,"['l', 'i', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1110,leer,1.0331439393939397,0.1818181818181818,1.4545454545454546,0.4848484848484848,2.0,4.0,973.0,6.88,10.0,46.0,10.751,3.0,lɪɹ,"['l', 'ɪ', 'ɹ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1111,left,0.379375,0.5,3.2,0.8,1.2,4.0,132017.0,11.791,8.0,16.0,5.572,4.0,lɛft,"['l', 'ɛ', 'f', 't']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
1112,leg,0.7460416666666667,0.4,1.8,0.6,1.9,3.0,17838.0,9.789,22.0,17.0,3,3.0,lɛɡ,"['l', 'ɛ', 'ɡ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1113,legitimise,0.955681818181818,0.0909090909090909,6.090909090909091,0.5075757575757576,6.545454545454546,,,,,,,,ləd͡ʒɪtimajz,"['l', 'ə', 'd͡ʒ', 'ɪ', 't', 'i', 'm', 'a', 'j', 'z']",True,False,False,True,True,False,True,3,0.3,1,0.1,3,0.3
1114,leli,1.3375,0.0,2.2,0.55,3.3,,,,,,,,lɛli,"['l', 'ɛ', 'l', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1115,lemon,0.4077850877192983,0.7368421052631579,4.157894736842105,0.8315789473684211,1.1578947368421053,5.0,4015.0,8.298,2.0,9.0,4.74,5.0,lɛmən,"['l', 'ɛ', 'm', 'ə', 'n']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
1116,leprechaun,1.191287878787879,0.0909090909090909,3.272727272727273,0.3636363636363636,6.545454545454546,10.0,1254.0,7.134,0.0,0.0,6.6,8.0,lɛpɹɛʃown,"['l', 'ɛ', 'p', 'ɹ', 'ɛ', 'ʃ', 'o', 'w', 'n']",True,True,False,True,True,True,True,4,0.4444444444444444,3,0.3333333333333333,3,0.3333333333333333
1117,less,0.7128125,0.1,2.0,0.6666666666666666,2.4,4.0,158428.0,11.973,19.0,33.0,3.95,3.0,lɛs,"['l', 'ɛ', 's']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1118,let,0.7375,0.1,1.7,0.5666666666666667,2.3,3.0,206685.0,12.239,26.0,32.0,4.53,3.0,lɛt,"['l', 'ɛ', 't']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1119,letter,0.8111607142857142,0.1,3.0,0.6,3.0,6.0,58299.0,10.973,7.0,33.0,4.74,4.0,lɛtɹ̩,"['l', 'ɛ', 't', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1120,level,0.4850297619047619,0.3,4.8,0.96,1.7,5.0,130029.0,11.776,4.0,7.0,6,4.0,lɛvəl,"['l', 'ɛ', 'v', 'ə', 'l']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
1121,liaison,1.3025669642857145,0.0,1.9,0.2714285714285714,5.8,7.0,2482.0,7.817,0.0,0.0,14.75,6.0,liejzɑn,"['l', 'i', 'e', 'j', 'z', 'ɑ', 'n']",False,False,False,False,False,False,True,1,0.14285714285714285,0,0.0,1,0.14285714285714285
1122,liar,0.7572916666666667,0.4,3.3,0.6599999999999999,2.4,4.0,6138.0,8.722,1.0,21.0,4.89,3.0,lajɹ̩,"['l', 'a', 'j', 'ɹ̩']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1123,library,0.8093315972222221,0.5,5.6,0.7,3.4,7.0,113025.0,11.635,0.0,0.0,4.95,7.0,lajbɹɛɹi,"['l', 'a', 'j', 'b', 'ɹ', 'ɛ', 'ɹ', 'i']",True,False,False,False,True,False,True,2,0.25,1,0.125,2,0.25
1124,licence,0.7196428571428571,0.2,4.4,0.6285714285714284,3.3,7.0,2937.0,7.985,1.0,0.0,#,5.0,lajsəns,"['l', 'a', 'j', 's', 'ə', 'n', 's']",False,False,False,False,False,False,True,1,0.14285714285714285,0,0.0,1,0.14285714285714285
1125,licorice,0.6230357142857142,0.4,6.0,0.8571428571428571,3.4,,,,,,,,lɪkɹ̩ɪʃ,"['l', 'ɪ', 'k', 'ɹ̩', 'ɪ', 'ʃ']",False,False,False,True,False,False,False,1,0.16666666666666666,0,0.0,1,0.16666666666666666
1126,lid,1.0685119047619047,0.0,1.7,0.5666666666666667,3.1,3.0,2898.0,7.972,18.0,39.0,5.95,3.0,lɪd,"['l', 'ɪ', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1127,life,0.5912499999999999,0.3,2.3,0.575,1.9,4.0,219561.0,12.299,12.0,22.0,5.89,3.0,lajf,"['l', 'a', 'j', 'f']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
1128,lift,0.9263690476190476,0.1,2.2,0.55,3.5,4.0,9806.0,9.191,10.0,17.0,4.74,4.0,lɪft,"['l', 'ɪ', 'f', 't']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
1129,light,0.5495833333333333,0.2,3.2,0.8,1.6,5.0,96805.0,11.48,9.0,39.0,4.05,3.0,lajt,"['l', 'a', 'j', 't']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1130,lighter,0.9128459821428572,0.15,4.05,0.675,3.9,7.0,5229.0,8.562,4.0,30.0,7.117,4.0,lajtɹ̩,"['l', 'a', 'j', 't', 'ɹ̩']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
1131,lighthouse,0.8743489583333334,0.25,5.7,0.7125,3.85,10.0,1319.0,7.185,0.0,0.0,6.11,6.0,lajthaws,"['l', 'a', 'j', 't', 'h', 'a', 'w', 's']",False,True,False,True,False,True,True,2,0.25,1,0.125,2,0.25
1132,lightly,0.94796626984127,0.0,3.5,0.5833333333333333,3.4,7.0,7014.0,8.856,4.0,10.0,#,5.0,lajtli,"['l', 'a', 'j', 't', 'l', 'i']",False,False,False,False,False,False,True,1,0.16666666666666666,0,0.0,1,0.16666666666666666
1133,lightning,1.069761904761905,0.05,3.6,0.5142857142857142,4.6,9.0,13033.0,9.475,0.0,1.0,4.76,6.0,lajtnɪŋ,"['l', 'a', 'j', 't', 'n', 'ɪ', 'ŋ']",False,False,False,False,False,False,True,1,0.14285714285714285,0,0.0,1,0.14285714285714285
1134,like,0.725625,0.0,2.8,0.7,1.6,4.0,1060831.0,13.875,16.0,38.0,3.685,3.0,lajk,"['l', 'a', 'j', 'k']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1135,likely,0.6684523809523809,0.3,4.4,0.7333333333333333,2.4,6.0,71675.0,11.18,1.0,3.0,6.33,5.0,lajkli,"['l', 'a', 'j', 'k', 'l', 'i']",False,False,False,False,False,False,True,1,0.16666666666666666,0,0.0,1,0.16666666666666666
1136,lime,0.8984879032258065,0.1290322580645161,2.225806451612903,0.5564516129032258,2.870967741935484,4.0,2086.0,7.643,17.0,26.0,6.61,3.0,lajm,"['l', 'a', 'j', 'm']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
1136,lime,0.8984879032258065,0.1290322580645161,2.225806451612903,0.5564516129032258,2.870967741935484,4.0,2086.0,7.643,17.0,26.0,6.61,3.0,lajm,"['l', 'a', 'j', 'm']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
1137,limescale,1.09125,0.1,5.1,0.51,6.5,,,,,,,,lajmɛskejl,"['l', 'a', 'j', 'm', 'ɛ', 's', 'k', 'e', 'j', 'l']",True,False,False,False,True,False,True,2,0.2,1,0.1,2,0.2
1138,line,0.821875,0.2,2.8,0.7,1.4,4.0,239804.0,12.388,26.0,41.0,4.85,3.0,lajn,"['l', 'a', 'j', 'n']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
1139,lion,1.2751587301587302,0.05,2.4,0.48,4.1,4.0,7671.0,8.945,7.0,6.0,4.42,4.0,lajən,"['l', 'a', 'j', 'ə', 'n']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
1140,lip,0.5552083333333333,0.2,2.7,0.9,1.4,3.0,3323.0,8.109,19.0,32.0,3.79,3.0,lɪp,"['l', 'ɪ', 'p']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
1141,lips,1.1848958333333333,0.1666666666666666,2.055555555555556,0.5138888888888888,3.2777777777777777,4.0,14796.0,9.602,14.0,23.0,3.79,4.0,lɪps,"['l', 'ɪ', 'p', 's']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
1142,lipstick,0.8687562003968254,0.45,4.8,0.6857142857142857,3.55,8.0,1035.0,6.942,1.0,1.0,5.42,7.0,lɪpstɪk,"['l', 'ɪ', 'p', 's', 't', 'ɪ', 'k']",True,False,False,False,True,False,False,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
1143,listen,1.05375,0.1,1.9,0.38,4.0,6.0,33915.0,10.432,2.0,6.0,5.4,4.0,lɪsən,"['l', 'ɪ', 's', 'ə', 'n']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1144,literally,0.6726190476190476,0.5,6.0,0.75,2.7,9.0,10468.0,9.256,2.0,4.0,9.505,8.0,lɪtɹ̩əli,"['l', 'ɪ', 't', 'ɹ̩', 'ə', 'l', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1145,litter,0.38375,0.3,3.8,0.76,1.7,6.0,3353.0,8.118,9.0,29.0,7.61,4.0,lɪtɹ̩,"['l', 'ɪ', 't', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1146,little,1.06875,0.0,3.2,0.64,3.2,6.0,288496.0,12.572,1.0,9.0,3.95,4.0,lɪtəl,"['l', 'ɪ', 't', 'ə', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1147,live,0.4706249999999999,0.1,2.6,0.65,1.5,4.0,128442.0,11.763,16.0,21.0,6.1,3.0,lajv,"['l', 'a', 'j', 'v']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
1148,living,0.6094642857142857,0.3,3.5,0.7,2.4,6.0,75436.0,11.231,10.0,9.0,6.1,5.0,lɪvɪŋ,"['l', 'ɪ', 'v', 'ɪ', 'ŋ']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
1149,lizard,1.5023313492063493,0.1111111111111111,2.1666666666666665,0.3611111111111111,4.944444444444445,6.0,5706.0,8.649,2.0,5.0,5.42,5.0,lɪzɹ̩d,"['l', 'ɪ', 'z', 'ɹ̩', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1150,load,0.5294791666666667,0.2,3.2,0.8,1.5,4.0,40668.0,10.613,11.0,44.0,7.78,3.0,lowd,"['l', 'o', 'w', 'd']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
1151,lobster,0.8733334282676388,0.4210526315789473,4.7368421052631575,0.6766917293233083,3.789473684210526,7.0,849.0,6.744,1.0,1.0,7.44,6.0,lɑbstɹ̩,"['l', 'ɑ', 'b', 's', 't', 'ɹ̩']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
1152,local,1.05625,0.0,4.0,0.6666666666666666,3.6,5.0,139852.0,11.848,4.0,5.0,8.79,5.0,lowkəl,"['l', 'o', 'w', 'k', 'ə', 'l']",False,True,False,True,False,True,True,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
1153,location,0.8840277777777776,0.3,5.1,0.5666666666666667,4.1,8.0,62969.0,11.05,2.0,1.0,6.86,6.0,lowkejʃən,"['l', 'o', 'w', 'k', 'e', 'j', 'ʃ', 'ə', 'n']",False,True,False,True,False,True,True,4,0.4444444444444444,2,0.2222222222222222,3,0.3333333333333333
1154,locator,0.5455334595959596,0.3636363636363636,6.818181818181818,0.7575757575757577,2.8181818181818183,,,,,,,,lowkejtɹ̩,"['l', 'o', 'w', 'k', 'e', 'j', 't', 'ɹ̩']",False,True,False,True,False,True,True,3,0.375,2,0.25,2,0.25
1155,loch,0.565625,0.0,2.3,0.7666666666666666,0.9,4.0,497.0,6.209,6.0,38.0,#,3.0,lɑk,"['l', 'ɑ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1156,lock,0.8245963541666667,0.125,2.1,0.7,1.85,4.0,18221.0,9.81,16.0,38.0,5.74,3.0,lɑk,"['l', 'ɑ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1156,lock,0.8245963541666667,0.125,2.1,0.7,1.85,4.0,18221.0,9.81,16.0,38.0,5.74,3.0,lɑk,"['l', 'ɑ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1157,locker,0.6812499999999999,0.4444444444444444,3.888888888888889,0.7777777777777778,1.6666666666666667,6.0,1871.0,7.534,7.0,20.0,8.22,4.0,lɑkɹ̩,"['l', 'ɑ', 'k', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
1158,locksmith,0.2565848214285714,0.7,6.3,0.9,0.9,9.0,270.0,5.598,0.0,0.0,9.58,7.0,lɑksmɪθ,"['l', 'ɑ', 'k', 's', 'm', 'ɪ', 'θ']",True,False,False,False,True,False,False,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
